"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume","Density_g_cm3","RespCorrectedgrams","sample_density","resp_g_kg_day"
"1766",1700,"383","25-P6S4C4FS",25.2,25.6,25.5,29.2,99.9,1955.7,555.44,50,1400.26,71.5989159891599,NA,25,6,4,"4","FS",9372.26187643554,54605.7138560377,59,"0_383_10_28",NA,0,10,28,14,13,383,0,0,2021-10-28,"14:13:00",2021-10-28 14:13:00,"6_4",38236,4,5,4.25,4,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.15,1.5637,NA,NA,NA,0.269695778,NA,0.203325725183948,NA
"1767",1701,"382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,25,6,4,"2","FS",9909.90122164964,60907.3164228997,60,"50_382_10_28",1.55604395604394,0.932271983335808,10,28,14,16,382,0,0.8891969,2021-10-28,"14:16:00",2021-10-28 14:16:00,"6_4",38333,4,5,5.25,5.5,2694,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.65,1.5637,0.0942845090004651,0.00120046765315331,0.000195321622445707,0.738396738,0.000423322386619744,0.461401590417559,1.60930238497362
"1768",1702,"380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,"4","AA",10229.2551177022,64112.5641577362,61,"0_380_10_28",0,0.837209302325588,10,28,14,22,380,0,0.88821,2021-10-28,"14:22:00",2021-10-28 14:22:00,"6_4",38237,4,5,4.125,3.8125,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.9625,1.5637,0,0,0,0.752494796,0,0.241613932765208,0
"1769",1703,"380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,25,6,4,"4","AA",10229.2551177022,64112.5641577362,62,"52_380_10_28",1.38333333333336,0.925940860215056,10,28,14,23,380,0,0.88821,2021-10-28,"14:23:00",2021-10-28 14:23:00,"6_4",38237,4,5,4.125,3.8125,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.9625,1.5637,0.0842348210872957,0.00107251105252036,0.000171120736113348,0.752494796,0.000708240349200545,0.241613932765208,2.69244651152079
"1770",1704,"379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,25,6,4,"2","AA",9091.38413842623,52193.4887990692,63,"53_379_10_28",0.397802197802177,0.198979622824878,10,28,14,26,379,0,0.88821,2021-10-28,"14:26:00",2021-10-28 14:26:00,"6_4",38237,4,5,4.125,3.8125,2718,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.9625,1.5637,0.0242232267180714,0.000308419701585338,5.37224479046724e-05,0.578845362,0.00010021718863097,0.536060217199815,0.380985664299494
"1771",1705,"378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,25,6,4,"1","AA",7253.56291485758,34542.5262003479,64,"54_378_10_28",0,0.425978811607549,10,28,14,29,378,0,0.88821,2021-10-28,"14:29:00",2021-10-28 14:29:00,"6_4",38334,4,5,5.125,5.375,2693,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.525,1.5637,0,0,0,0.435648236,0,0.428439385016113,0
"1772",1706,"384","10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,"1","AA",1501.15519769182,3473.68746775766,37,"359_384_10_28",0.24215617462767,0.993878630966459,10,28,12,18,384,0,0.88692703,2021-10-28,"12:18:00",2021-10-28 12:18:00,"6_4",38229,4,5,4.6875,4.8125,2720,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9625,11.661397,0.0768213560578505,5.11748260113086e-05,2.21152181279683e-05,0.656546758,7.42664725474162e-05,0.297781991919013,0.282331422036257
"1773",1707,"387","10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,"2","AA",1591.50269632315,3873.40270759955,38,"360_387_10_28",0.198106538509706,0.982647158027398,10,28,12,20,387,0,0.88692703,2021-10-28,"12:20:00",2021-10-28 12:20:00,"6_4",38229,4,5,4.6875,4.8125,2720,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9625,11.661397,0.0597789701280023,3.75613376377619e-05,1.54331926320795e-05,0.563368629,3.13075619657924e-05,0.49295415110708,0.119018827569156
"1774",1708,"388","10-P6S4C4AA",13.6,13.9,13.1,13.9,38.8,299.1,186.24,98,112.86,37.7331995987964,NA,10,6,4,"4","AA",1952.43973060243,5657.26878584468,39,"361_388_10_28",0.343375340599463,0.985374395481334,10,28,12,23,388,0,0.88702572,2021-10-28,"12:23:00",2021-10-28 12:23:00,"6_4",38422,4,5.875,8.1875,9.6875,2674,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.8375,11.661397,0.0785176749697528,4.0215159392155e-05,1.38790780396038e-05,0.381264751,5.43276053150604e-05,0.255470086691937,0.206531824365733
"1775",1709,"391","10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,"1","FS",1417.74128515007,3134.44847554599,40,"362_391_10_28",0.669857749612311,0.998704109740499,10,28,12,25,391,0,0.88702572,2021-10-28,"12:25:00",2021-10-28 12:25:00,"6_4",38422,4,5.875,8.1875,9.6875,2674,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.8375,11.661397,0.217532723575465,0.000153436121141411,6.9400637870614e-05,0.75233908,0.000109086941376716,0.636195652703739,0.414704916337722
"1776",1710,"392","10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,"2","FS",1350.66667443224,2871.68272075663,41,"363_392_10_28",0.302962448648965,0.98216368595538,10,28,12,27,392,0,0.88702572,2021-10-28,"12:27:00",2021-10-28 12:27:00,"6_4",38422,4,5.875,8.1875,9.6875,2674,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.8375,11.661397,0.101417273380624,7.50868258619435e-05,3.53163226033211e-05,0.700667511,6.93165555098207e-05,0.50949332873757,0.263513817426135
"1777",1711,"395","10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,"4","FS",1245.42436880024,2592.09059571464,42,"364_395_10_28",0.150526528959094,0.975621541312392,10,28,12,30,395,0,0.88692703,2021-10-28,"12:30:00",2021-10-28 12:30:00,"6_4",38326,4,4.9375,5.5,6,2696,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.15,11.661397,0.0526703635495138,4.22910976121761e-05,2.03196460943884e-05,0.604619968,5.7367466686393e-05,0.354201558271145,0.218088161354992
"1778",1712,"394","10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,"4","FS",1123.64159575031,2112.03854853514,43,"365_394_10_28",0.219316669559685,0.952693993590896,10,28,12,32,394,0,0.88692703,2021-10-28,"12:32:00",2021-10-28 12:32:00,"6_4",38230,4,5,4.625,4.625,2720,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.775,11.661397,0.0812010853886105,7.22660016287387e-05,3.84467818757047e-05,0.727412145,0.000105195278050072,0.365480110784101,0.399910369035155
"1779",1713,"393","10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.8272884283247,NA,10,6,4,"2","FS",1265.71804251956,2706.17943097531,44,"366_393_10_28",0.268058583106271,0.99462286229795,10,28,12,34,393,0,0.88702572,2021-10-28,"12:34:00",2021-10-28 12:34:00,"6_4",38230,4,5,4.625,4.625,2720,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.775,11.661397,0.0930829584070976,7.35416224468169e-05,3.43964473832211e-05,0.724702516,6.0513717258868e-05,0.568407444482028,0.230048947531312
"1780",1714,"390","10-P6S4C1FS",12.3,13.5,13.1,12.1,38.1,589,366.27,99,222.73,37.8149405772496,NA,10,6,4,"1","FS",1781.50691939793,4864.69103603623,45,"367_390_10_28",0.606389645776581,0.997929317819004,10,28,12,37,390,0,0.88692703,2021-10-28,"12:37:00",2021-10-28 12:37:00,"6_4",38230,4,5,4.625,4.625,2720,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.775,11.661397,0.159796129391821,8.96971702168999e-05,3.28481558660349e-05,0.829772632,5.72518994103975e-05,0.573747879185111,0.217648820798567
"1781",1715,"389","10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,"4","AA",1381.7963443334,3033.43311631384,46,"368_389_10_28",0.13466604811388,0.980413980564778,10,28,12,39,389,0,0.88692703,2021-10-28,"12:39:00",2021-10-28 12:39:00,"6_4",38423,4,5.875,8.3125,10,2661,202,0,94206479,29,"TMS-94206479",6,4,"6_4",284.15,11.661397,0.0441965729136551,3.19848674480147e-05,1.45698194814204e-05,0.551325227,6.35685297427928e-05,0.229198622972278,0.241662122670201
"1782",1716,"386","10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.0866910866911,NA,10,6,4,"2","AA",1763.99371685284,4693.52993423534,47,"369_386_10_28",0.240955013435294,0.988071685992588,10,28,12,42,386,0,0.88692703,2021-10-28,"12:42:00",2021-10-28 12:42:00,"6_4",38423,4,5.875,8.3125,10,2661,202,0,94206479,29,"TMS-94206479",6,4,"6_4",284.15,11.661397,0.0638642746523733,3.62043662866976e-05,1.36068748995372e-05,0.575754323,3.1378491909485e-05,0.433636993734047,0.119288474843098
"1783",1717,"385","10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,"1","AA",1652.44295780204,4147.11259309678,48,"370_385_10_28",0.258493895735697,0.993160318539718,10,28,12,44,385,0,0.88692703,2021-10-28,"12:44:00",2021-10-28 12:44:00,"6_4",38327,4,5,5.4375,5.875,2696,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.025,11.661397,0.0749740437712007,4.53716380448773e-05,1.80786130321133e-05,0.473460772,4.35389660255622e-05,0.415228350197824,0.165517733242777
"1784",1718,"384","10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.6358792184725,NA,10,6,4,"1","AA",1501.15519769182,3473.68746775766,96,"418_384_10_28",0.293887182055465,0.995064149744723,10,28,15,21,384,0,0.88653227,2021-10-28,"15:21:00",2021-10-28 15:21:00,"6_4",38241,4,5,3.875,3.4375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.5875,11.661397,0.0936525582451575,6.23869926235195e-05,2.69605596687753e-05,0.656546758,9.05379116280063e-05,0.297781991919013,0.344188924845028
"1785",1719,"387","10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.3674492218412,NA,10,6,4,"2","AA",1591.50269632315,3873.40270759955,97,"419_387_10_28",0.302742579413296,0.991295095756557,10,28,15,23,387,0,0.88653227,2021-10-28,"15:23:00",2021-10-28 15:23:00,"6_4",38241,4,5,3.875,3.4375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.5875,11.661397,0.09176471175828,5.76591619796084e-05,2.36909814665641e-05,0.563368629,4.80591986361383e-05,0.49295415110708,0.182701849535143
"1786",1720,"388","10-P6S4C4AA",13.6,13.9,13.1,13.9,38.8,299.1,186.24,98,112.86,37.7331995987964,NA,10,6,4,"4","AA",1952.43973060243,5657.26878584468,98,"420_388_10_28",0.531145025599746,0.946762556226413,10,28,15,28,388,0,0.88643358,2021-10-28,"15:28:00",2021-10-28 15:28:00,"6_4",38241,4,5,3.875,3.4375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.5875,11.661397,0.124105577730307,6.35643578570357e-05,2.19373663208009e-05,0.381264751,8.58705870611555e-05,0.255470086691937,0.326445623771689
"1787",1721,"391","10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.9162462159435,NA,10,6,4,"1","FS",1417.74128515007,3134.44847554599,99,"421_391_10_28",0.789596555941865,0.998971593210511,10,28,15,30,391,0,0.88643358,2021-10-28,"15:30:00",2021-10-28 15:30:00,"6_4",38338,4,5.0625,5.25,5.75,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,11.661397,0.259850835836049,0.000183285087736261,8.29016134300265e-05,0.75233908,0.000130308362023077,0.636195652703739,0.495380269066929
"1788",1722,"392","10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.4372801875733,NA,10,6,4,"2","FS",1350.66667443224,2871.68272075663,100,"422_392_10_28",0.394416478620609,0.996098330886802,10,28,15,32,392,0,0.88643358,2021-10-28,"15:32:00",2021-10-28 15:32:00,"6_4",38242,4,5,3.875,3.375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.525,11.661397,0.134944698715417,9.99096973886185e-05,4.69915070143479e-05,0.700667511,9.22318396803824e-05,0.50949332873757,0.350628561728942
"1789",1723,"395","10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.5684870188004,NA,10,6,4,"4","FS",1245.42436880024,2592.09059571464,101,"423_395_10_28",0.147859149231513,0.953317823202386,10,28,15,34,395,0,0.88643358,2021-10-28,"15:34:00",2021-10-28 15:34:00,"6_4",38242,4,5,3.875,3.375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.525,11.661397,0.0521973309356789,4.19112812012522e-05,2.01371553224158e-05,0.604619968,5.68522493822588e-05,0.354201558271145,0.216129511251595
"1790",1724,"394","10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538164996145,NA,10,6,4,"4","FS",1123.64159575031,2112.03854853514,102,"424_394_10_28",0.18812362824839,0.977834631907653,10,28,15,37,394,0,0.88643358,2021-10-28,"15:37:00",2021-10-28 15:37:00,"6_4",38242,4,5,3.875,3.375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.525,11.661397,0.0699267848669112,6.22322857496368e-05,3.31086688334409e-05,0.727412145,9.05895228126357e-05,0.365480110784101,0.344385129924516
"1791",1725,"393","10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.8272884283247,NA,10,6,4,"2","FS",1265.71804251956,2706.17943097531,103,"425_393_10_28",0.295917954058901,0.98904741304,10,28,15,39,393,0,0.88643358,2021-10-28,"15:39:00",2021-10-28 15:39:00,"6_4",38242,4,5,3.875,3.375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.525,11.661397,0.10315100790843,8.14960397523412e-05,3.81168398250865e-05,0.724702516,6.70590088062995e-05,0.568407444482028,0.254931527878028
"1792",1726,"390","10-P6S4C1FS",12.3,13.5,13.1,12.1,38.1,589,366.27,99,222.73,37.8149405772496,NA,10,6,4,"1","FS",1781.50691939793,4864.69103603623,104,"426_390_10_28",0.600142048278683,0.965086919399057,10,28,15,41,390,0,0.88643358,2021-10-28,"15:41:00",2021-10-28 15:41:00,"6_4",38242,4,5,3.875,3.375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.525,11.661397,0.158773696850825,8.91232557797098e-05,3.26379816672168e-05,0.829772632,5.68855813699429e-05,0.573747879185111,0.216256226135975
"1793",1727,"389","10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.6153846153846,NA,10,6,4,"4","AA",1381.7963443334,3033.43311631384,105,"427_389_10_28",0.714285714285738,0.851299617166981,10,28,15,44,389,0,0.88643358,2021-10-28,"15:44:00",2021-10-28 15:44:00,"6_4",38339,4,5.0625,5.25,5.875,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.025,11.661397,0.237745117589695,0.000172055106792446,7.83749331116283e-05,0.551325227,0.000341952024385015,0.229198622972278,1.29996481590207
"1794",1728,"386","10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.0866910866911,NA,10,6,4,"2","AA",1763.99371685284,4693.52993423534,106,"428_386_10_28",0.231377705209531,0.991567198718589,10,28,15,46,386,0,0.88643358,2021-10-28,"15:46:00",2021-10-28 15:46:00,"6_4",38339,4,5.0625,5.25,5.875,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.025,11.661397,0.0621946015785532,3.5257836229437e-05,1.32511355951724e-05,0.575754323,3.05581299258324e-05,0.433636993734047,0.116169786726045
"1795",1729,"385","10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.3333333333333,NA,10,6,4,"1","AA",1652.44295780204,4147.11259309678,107,"429_385_10_28",0.248392912833305,0.98369243892317,10,28,15,48,385,0,0.88643358,2021-10-28,"15:48:00",2021-10-28 15:48:00,"6_4",38243,4,5,3.875,3.4375,2716,202,0,94206479,29,"TMS-94206479",6,4,"6_4",277.5875,11.661397,0.0726365240608448,4.39570538383126e-05,1.75149631051143e-05,0.473460772,4.2181520353246e-05,0.415228350197824,0.1603572677749
"1796",1730,"379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,25,6,4,"2","AA",9091.38413842623,52193.4887990692,147,"469_379_10_28",0.723558988012106,0.979237654763919,10,28,17,31,379,0,0.8862362,2021-10-28,"17:31:00",2021-10-28 17:31:00,"6_4",38346,4,5.125,5.5,6.25,2691,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.4,1.5637,0.0435793537275047,0.000554869564998607,9.66506067748006e-05,0.578845362,0.000180298040544155,0.536060217199815,0.685421030932659
"1797",1731,"535","01-P6S4C4FS-Sp",1.4,1.3,1.2,1.1,45,12.415,7.345,10,5.07,41.923300408456,NA,1,6,4,"4","FS",335.568573438487,106.372167405601,2,"477_535+534_10_29",0,0.899803942638839,10,29,9,59,535,534,0.88534799,2021-10-29,"9:59:00",2021-10-29 09:59:00,"6_4",38412,4,5.625,7.625,9,2678,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.15,1.306706,0,0,0,0.715011407,0,0.764351163495413,0
"1798",1732,"536","01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,14.466,9.855,100,4.611,31.2209378794237,NA,1,6,4,"2","FS",317.30825709456,107.457784016957,3,"478_536+539_10_29",0.125240587560553,0.978423756078896,10,29,10,7,536,539,0.88534799,2021-10-29,"10:7:00",2021-10-29 10:07:00,"6_4",38316,4,4.8125,5.125,5.75,2703,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00578958207431743,1.82459231516062e-05,5.38777355896696e-05,0.705426829,7.27139419992857e-05,0.740954679505601,0.276429321904484
"1799",1733,"528","01-P6S4C1FS-S",1.1,1,0.9,1,36.6,12.5885,8.675,100,3.9135,31.282759621892,NA,1,6,4,"1","FS",325.652372389154,113.64390720111,4,"479_528+529_10_29",0.10894414168937,0.952412626018457,10,29,10,9,528,529,0.88534799,2021-10-29,"10:9:00",2021-10-29 10:09:00,"6_4",38316,4,4.8125,5.125,5.75,2703,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00501025656992721,1.53852911715931e-05,4.40873311497537e-05,0.486156863,5.72332378745647e-05,0.770309924564773,0.217577877103945
"1800",1734,"524","01-P6S4C4AA-S",1.6,1.8,0.9,0.9,36.4,7.804,4.29,97.5,3.514,45.2385797348899,NA,1,6,4,"4","AA",273.191017095457,80.0664994696956,5,"480_524+525_10_29",0.0725365966556731,0.879559950645723,10,29,10,11,524,525,0.8852493,2021-10-29,"10:11:00",2021-10-29 10:11:00,"6_4",38316,4,4.8125,5.125,5.75,2703,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00342940474737804,1.2553138766564e-05,4.28319555630883e-05,0.390053901,0.00011794986577886,0.363136958912632,0.448398209744914
"1801",1735,"520","01-P6S4C2AA-S",1.3,1.2,1,1.1,36.7,13.6725,9.43,100,4.2425,33.0850615798502,NA,1,6,4,"2","AA",292.348300834382,93.379391038364,6,"481_520+523_10_29",0.0594167679222362,0.825085584575307,10,29,10,13,520,523,0.8852493,2021-10-29,"10:13:00",2021-10-29 10:13:00,"6_4",38316,4,4.8125,5.125,5.75,2703,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00277863415507607,9.50453328151952e-06,2.97563961831202e-05,0.629565517,5.6400809325774e-05,0.527588106249429,0.214413316732862
"1802",1736,"518","01-P6S4C1AA-W",0.9,0.9,1.3,1.2,41.5,8.178,5.625,100,2.553,30.1366905888774,NA,1,6,4,"1","AA",273.568554088438,73.1599043703193,7,"482_518+517_10_29",0,0.0022088646392486,10,29,10,15,518,517,0.8852493,2021-10-29,"10:15:00",2021-10-29 10:15:00,"6_4",38413,4,5.6875,7.75,9.25,2677,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.4,1.306706,0,0,0,0.656075,0,0.575126916042622,0
"1803",1737,"535","01-P6S4C4FS-Sp",1.4,1.3,1.2,1.1,45,12.415,7.345,10,5.07,41.923300408456,NA,1,6,4,"4","FS",335.568573438487,106.372167405601,44,"520_535+534_10_29",0,0.538246582175972,10,29,13,17,535,534,0.8852493,2021-10-29,"13:17:00",2021-10-29 13:17:00,"6_4",38329,4,5,5.375,5.75,2695,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0,0,0,0.715011407,0,0.764351163495413,0
"1804",1738,"536","01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,14.466,9.855,100,4.611,31.2209378794237,NA,1,6,4,"2","FS",317.30825709456,107.457784016957,45,"521_536+539_10_29",0.197864954001041,0.986425808291219,10,29,13,20,536,539,0.8852493,2021-10-29,"13:20:00",2021-10-29 13:20:00,"6_4",38329,4,5,5.375,5.75,2695,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00914581860190499,2.88231345936248e-05,8.51108059371648e-05,0.705426829,0.000114866412604283,0.740954679505601,0.436676154156443
"1805",1739,"528","01-P6S4C1FS-S",1.1,1,0.9,1,36.6,12.5885,8.675,100,3.9135,31.282759621892,NA,1,6,4,"1","FS",325.652372389154,113.64390720111,47,"523_528+529_10_29",0.077558725236211,0.924573790082613,10,29,13,24,528,529,0.88515061,2021-10-29,"13:24:00",2021-10-29 13:24:00,"6_4",38329,4,5,5.375,5.75,2695,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00356607041334093,1.09505433268562e-05,3.13793365712975e-05,0.486156863,4.0735988945004e-05,0.770309924564773,0.154861935573327
"1806",1740,"523","01-P6S4C2AA-Sp",1.5,1.6,1.3,1.3,34.5,13.6725,9.43,100,4.2425,33.0850615798502,NA,1,6,4,"2","AA",292.348300834382,93.379391038364,48,"524_523+520_10_29",0.0486425056100709,0.868924211863592,10,29,13,26,523,520,0.88515061,2021-10-29,"13:26:00",2021-10-29 13:26:00,"6_4",38329,4,5,5.375,5.75,2695,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00227452054745589,7.78017365233271e-06,2.43578430118636e-05,0.896922297,2.90336959005127e-05,0.838950820981544,0.110374498335389
"1807",1741,"517","01-P6S4C1AA-F",1.3,1.2,0.9,0.9,38.4,8.178,5.625,100,2.553,30.1366905888774,NA,1,6,4,"1","AA",273.568554088438,73.1599043703193,49,"525_517+518_10_29",0,0.106941030148823,10,29,13,28,517,518,0.8852493,2021-10-29,"13:28:00",2021-10-29 13:28:00,"6_4",38329,4,5,5.375,5.75,2695,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0,0,0,0.631798228,0,0.664370747842339,0
"1808",1742,"534","01-P6S4C4FS-W",1.2,1.2,1.6,1.3,36.9,12.415,7.345,10,5.07,41.923300408456,NA,1,6,4,"4","FS",335.568573438487,106.372167405601,102,"580_534+535_10_29",0.064349455040867,0.919076394078617,10,29,16,33,534,535,0.88475585,2021-10-29,"16:33:00",2021-10-29 16:33:00,"6_4",38342,4,5.125,5.375,6.125,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.00297144661768945,8.85496096145649e-06,2.79344370822041e-05,0.5175,7.25382444961773e-05,0.385099436527944,0.275761390276668
"1809",1743,"536","01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,14.466,9.855,100,4.611,31.2209378794237,NA,1,6,4,"2","FS",317.30825709456,107.457784016957,103,"581_536+539_10_29",0.224526566757495,0.992504144575178,10,29,16,35,536,539,0.88465716,2021-10-29,"16:35:00",2021-10-29 16:35:00,"6_4",38342,4,5.125,5.375,6.125,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.0103573674140665,3.2641342235793e-05,9.63854550772434e-05,0.705426829,0.000130082794188649,0.740954679505601,0.494522750387567
"1810",1744,"528","01-P6S4C1FS-S",1.1,1,0.9,1,36.6,12.5885,8.675,100,3.9135,31.282759621892,NA,1,6,4,"1","FS",325.652372389154,113.64390720111,104,"582_528+529_10_29",0.181001820265625,0.97982059183041,10,29,16,37,528,529,0.88465716,2021-10-29,"16:37:00",2021-10-29 16:37:00,"6_4",38342,4,5.125,5.375,6.125,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.00830650929471044,2.55072893643292e-05,7.30924296716657e-05,0.486156863,9.48870413593114e-05,0.770309924564773,0.360722576431558
"1811",1745,"524","01-P6S4C4AA-S",1.6,1.8,0.9,0.9,36.4,7.804,4.29,97.5,3.514,45.2385797348899,NA,1,6,4,"4","AA",273.191017095457,80.0664994696956,105,"583_524+525_10_29",0.150727624697823,0.985043904142112,10,29,16,39,524,525,0.88465716,2021-10-29,"16:39:00",2021-10-29 16:39:00,"6_4",38342,4,5.125,5.375,6.125,2692,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.00711184637748664,2.60325044838559e-05,8.88242451535976e-05,0.390053901,0.00024460260233376,0.363136958912632,0.929881253032023
