"","V1","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot2","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"570",585,76,381,"25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.97254335,NA,25,6,4,1,"FS",7006.100986,34417.37398,76,"81_381_4_29",0,1,4,29,16,0,381,0,0.8872231,2022-04-29,"16:00:00",2020-04-29 22:16:00,"6_4",55908,4,5.125,5.625,5.25,3076,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.4,1.5637,0.004920759,6.27e-05,1.28e-05
"571",586,77,380,"25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.19424965,NA,25,6,4,4,"AA",10229.25512,64112.56416,77,"82_380_4_29",0.98021978,0.996173878,4,29,16,3,380,0,0.8872231,2022-04-29,"16:03:00",2020-04-29 22:16:03,"6_4",55812,4,5.375,5.625,4.875,3134,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.025,1.5637,0.059394818,0.000756238,0.000120659
"572",587,78,379,"25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.40284233,NA,25,6,4,2,"AA",9091.384138,52193.4888,78,"83_379_4_29",0.542857143,0.98077325,4,29,16,5,379,0,0.8862362,2022-04-29,"16:05:00",2020-04-29 22:16:05,"6_4",55812,4,5.375,5.625,4.875,3134,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.025,1.5637,0.032856953,0.000418348,7.29e-05
"573",588,79,378,"25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.24750294,NA,25,6,4,1,"AA",7253.562915,34542.5262,79,"84_378_4_29",0,1,4,29,16,7,378,0,0.8862362,2022-04-29,"16:07:00",2020-04-29 22:16:07,"6_4",55812,4,5.375,5.625,4.875,3134,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.025,1.5637,0.004123747,5.25e-05,1.1e-05
"574",589,38,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.56848702,NA,10,6,4,4,"FS",1245.424369,2592.090596,38,"266_395_4_29",0.303116485,0.99339543,4,29,10,7,395,0,0.88307812,2022-04-29,"10:07:00",2020-04-29 22:10:07,"6_4",55788,4,5.3125,5.8125,5.625,3126,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.775,11.661397,0.105744011,8.49e-05,4.08e-05
"575",590,39,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.43728019,NA,10,6,4,2,"FS",1350.666674,2871.682721,39,"267_392_4_29",0.449754094,0.997157274,4,29,10,9,392,0,0.88307812,2022-04-29,"10:09:00",2020-04-29 22:10:09,"6_4",55981,4,4.75,6.75,8.75,3028,202,0,94206479,29,"TMS-94206479",6,4,"6_4",282.9,11.661397,0.150382739,0.00011134,5.24e-05
"576",591,40,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.91624622,NA,10,6,4,1,"FS",1417.741285,3134.448476,40,"268_391_4_29",0.530888965,0.997732405,4,29,10,11,391,0,0.88307812,2022-04-29,"10:11:00",2020-04-29 22:10:11,"6_4",55981,4,4.75,6.75,8.75,3028,202,0,94206479,29,"TMS-94206479",6,4,"6_4",282.9,11.661397,0.172204877,0.000121464,5.49e-05
"577",592,41,388,"10-P6S4C4AA",13.6,13.9,13.1,13.9,38.8,299.1,186.24,98,112.86,37.7331996,NA,10,6,4,4,"AA",1952.439731,5657.268786,41,"269_388_4_29",0.451518834,0.99040712,4,29,10,13,388,0,0.88297943,2022-04-29,"10:13:00",2020-04-29 22:10:13,"6_4",55981,4,4.75,6.75,8.75,3028,202,0,94206479,29,"TMS-94206479",6,4,"6_4",282.9,11.661397,0.103115843,5.28e-05,1.82e-05
"578",593,42,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.36744922,NA,10,6,4,2,"AA",1591.502696,3873.402708,42,"270_387_4_29",0.269054521,0.993412931,4,29,10,24,387,0,0.88307812,2022-04-29,"10:24:00",2020-04-29 22:10:24,"6_4",55982,4,4.75,6.8125,8.9375,3027,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.0875,11.661397,0.079657428,5.01e-05,2.06e-05
"579",594,43,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.36744922,NA,10,6,4,2,"AA",1591.502696,3873.402708,43,"0_387_4_29",0,0.96789512,4,29,10,15,387,0,0.88307812,2022-04-29,"10:15:00",2020-04-29 22:10:15,"6_4",55885,4,5,5.875,5.875,3101,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.025,11.661397,0,0,0
"580",595,44,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.63587922,NA,10,6,4,1,"AA",1501.155198,3473.687468,44,"271_384_4_29",0.32602501,0.996121785,4,29,10,26,384,0,0.88307812,2022-04-29,"10:26:00",2020-04-29 22:10:26,"6_4",55982,4,4.75,6.8125,8.9375,3027,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.0875,11.661397,0.101478422,6.76e-05,2.92e-05
"581",596,45,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538165,NA,10,6,4,4,"FS",1123.641596,2112.038549,45,"272_394_4_29",0.512089858,0.991504526,4,29,10,27,394,0,0.88307812,2022-04-29,"10:27:00",2020-04-29 22:10:27,"6_4",55982,4,4.75,6.8125,8.9375,3027,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.0875,11.661397,0.185900574,0.000165445,8.8e-05
"582",597,46,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.82728843,NA,10,6,4,2,"FS",1265.718043,2706.179431,46,"273_393_4_29",0.482019679,0.992559801,4,29,10,29,393,0,0.88307812,2022-04-29,"10:29:00",2020-04-29 22:10:29,"6_4",55886,4,5,5.875,5.8125,3099,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9625,11.661397,0.165928926,0.000131095,6.13e-05
"583",598,47,390,"10-P6S4C1FS",12.3,13.5,13.1,12.1,38.1,589,366.27,99,222.73,37.81494058,NA,10,6,4,1,"FS",1781.506919,4864.691036,47,"274_390_4_29",0.780124718,0.965245913,4,29,10,31,390,0,0.88317681,2022-04-29,"10:31:00",2020-04-29 22:10:31,"6_4",55886,4,5,5.875,5.8125,3099,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9625,11.661397,0.20384133,0.000114421,4.19e-05
"584",599,48,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.33333333,NA,10,6,4,1,"AA",1652.442958,4147.112593,48,"275_385_4_29",0.245715259,0.963642157,4,29,10,33,385,0,0.88307812,2022-04-29,"10:33:00",2020-04-29 22:10:33,"6_4",55790,4,5.3125,5.875,5.5,3124,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.65,11.661397,0.071053584,4.3e-05,1.71e-05
"585",600,49,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.08669109,NA,10,6,4,2,"AA",1763.993717,4693.529934,49,"276_386_4_29",0.090293448,0.908221041,4,29,10,35,386,0,0.88307812,2022-04-29,"10:35:00",2020-04-29 22:10:35,"6_4",55790,4,5.3125,5.875,5.5,3124,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.65,11.661397,0.024211535,1.37e-05,5.16e-06
"586",601,50,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.08669109,NA,10,6,4,2,"AA",1763.993717,4693.529934,50,"0_386_4_29",0,0.915387621,4,29,10,34,386,0,0.88307812,2022-04-29,"10:34:00",2020-04-29 22:10:34,"6_4",55790,4,5.3125,5.875,5.5,3124,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.65,11.661397,0,0,0
"587",602,51,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.61538462,NA,10,6,4,4,"AA",1381.796344,3033.433116,51,"277_389_4_29",0.250454204,0.992235096,4,29,10,36,389,0,0.88317681,2022-04-29,"10:36:00",2020-04-29 22:10:36,"6_4",55790,4,5.3125,5.875,5.5,3124,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.65,11.661397,0.083167071,6.02e-05,2.74e-05
"588",603,102,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.56848702,NA,10,6,4,4,"FS",1245.424369,2592.090596,105,"327_395_4_29",0.321099953,0.996342549,4,29,13,12,395,0,0.88297943,2022-04-29,"13:12:00",2020-04-29 22:13:12,"6_4",55800,4,5.3125,6,6.1875,3161,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.3375,11.661397,0.111780394,8.98e-05,4.31e-05
"589",604,103,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.56848702,NA,10,6,4,4,"FS",1245.424369,2592.090596,106,"0_395_4_29",0,0.628313169,4,29,13,13,395,0,0.88297943,2022-04-29,"13:13:00",2020-04-29 22:13:13,"6_4",55800,4,5.3125,6,6.1875,3161,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.3375,11.661397,0,0,0
"590",605,104,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.43728019,NA,10,6,4,2,"FS",1350.666674,2871.682721,107,"328_392_4_29",0.272740586,0.976396152,4,29,13,14,392,0,0.88297943,2022-04-29,"13:14:00",2020-04-29 22:13:14,"6_4",55897,4,5.125,6,5.8125,3086,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9625,11.661397,0.092141904,6.82e-05,3.21e-05
"591",606,105,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.91624622,NA,10,6,4,1,"FS",1417.741285,3134.448476,108,"329_391_4_29",0.560218612,0.999145844,4,29,13,17,391,0,0.88297943,2022-04-29,"13:17:00",2020-04-29 22:13:17,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.183236556,0.000129245,5.85e-05
"592",607,106,388,"10-P6S4C4AA",13.6,13.9,13.1,13.9,38.8,299.1,186.24,98,112.86,37.7331996,NA,10,6,4,4,"AA",1952.439731,5657.268786,109,"330_388_4_29",0.541126874,0.994022196,4,29,13,20,388,0,0.88297943,2022-04-29,"13:20:00",2020-04-29 22:13:20,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.124626387,6.38e-05,2.2e-05
"593",608,107,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.36744922,NA,10,6,4,2,"AA",1591.502696,3873.402708,110,"331_387_4_29",0.211222752,0.981108737,4,29,13,22,387,0,0.88307812,2022-04-29,"13:22:00",2020-04-29 22:13:22,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.063106749,3.97e-05,1.63e-05
"594",609,108,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.63587922,NA,10,6,4,1,"AA",1501.155198,3473.687468,111,"332_384_4_29",0.257013224,0.981765153,4,29,13,24,384,0,0.88297943,2022-04-29,"13:24:00",2020-04-29 22:13:24,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.080719571,5.38e-05,2.32e-05
"595",610,109,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538165,NA,10,6,4,4,"FS",1123.641596,2112.038549,112,"333_394_4_29",0.406980811,0.995703551,4,29,13,26,394,0,0.88307812,2022-04-29,"13:26:00",2020-04-29 22:13:26,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.149093123,0.000132687,7.06e-05
"596",611,110,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.82728843,NA,10,6,4,2,"FS",1265.718043,2706.179431,113,"334_393_4_29",0.663706511,0.990595147,4,29,13,28,393,0,0.88307812,2022-04-29,"13:28:00",2020-04-29 22:13:28,"6_4",55801,4,5.3125,6.125,6.375,3159,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.525,11.661397,0.2280141,0.000180146,8.43e-05
"597",612,111,390,"10-P6S4C1FS",12.3,13.5,13.1,12.1,38.1,589,366.27,99,222.73,37.81494058,NA,10,6,4,1,"FS",1781.506919,4864.691036,114,"335_390_4_29",0.966772778,0.989625624,4,29,13,31,390,0,0.88307812,2022-04-29,"13:31:00",2020-04-29 22:13:31,"6_4",55898,4,5.125,5.9375,5.8125,3085,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9625,11.661397,0.252582983,0.000141781,5.19e-05
"598",613,112,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.33333333,NA,10,6,4,1,"AA",1652.442958,4147.112593,115,"336_385_4_29",0.373012066,0.994875958,4,29,13,34,385,0,0.88307812,2022-04-29,"13:34:00",2020-04-29 22:13:34,"6_4",55802,4,5.3125,6.1875,6.625,3157,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.775,11.661397,0.107431868,6.5e-05,2.59e-05
"599",614,113,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.08669109,NA,10,6,4,2,"AA",1763.993717,4693.529934,116,"337_386_4_29",0.336446219,0.957126944,4,29,13,36,386,0,0.88307812,2022-04-29,"13:36:00",2020-04-29 22:13:36,"6_4",55802,4,5.3125,6.1875,6.625,3157,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.775,11.661397,0.089854147,5.09e-05,1.91e-05
"600",615,114,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.61538462,NA,10,6,4,4,"AA",1381.796344,3033.433116,117,"338_389_4_29",0.3089203,0.992517261,4,29,13,38,389,0,0.88307812,2022-04-29,"13:38:00",2020-04-29 22:13:38,"6_4",55802,4,5.3125,6.1875,6.625,3157,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.775,11.661397,0.102159177,7.39e-05,3.37e-05
"601",616,164,395,"10-P6S4C4FS-b",8.6,8.9,9.2,10.7,37.7,223.4,121.6,75,101.8,45.56848702,NA,10,6,4,4,"FS",1245.424369,2592.090596,168,"386_395_4_29",0.203784065,0.953410571,4,29,16,17,395,0,0.88278205,2022-04-29,"16:17:00",2020-04-29 22:16:17,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.071290425,5.72e-05,2.75e-05
"602",617,165,392,"10-P6S4C2FS",9.5,10.1,9.4,9,40.5,255.9,180.57,99,75.33,29.43728019,NA,10,6,4,2,"FS",1350.666674,2871.682721,169,"387_392_4_29",0.525071931,0.995303015,4,29,16,19,392,0,0.88268336,2022-04-29,"16:19:00",2020-04-29 22:16:19,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.178004883,0.00013179,6.2e-05
"603",618,166,391,"10-P6S4C1FS-b",9.5,9.7,9,11.5,40.5,396.4,246.1,99,150.3,37.91624622,NA,10,6,4,1,"FS",1417.741285,3134.448476,170,"388_391_4_29",0.639738837,0.998806351,4,29,16,21,391,0,0.88268336,2022-04-29,"16:21:00",2020-04-29 22:16:21,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.21039466,0.000148401,6.71e-05
"604",619,167,388,"10-P6S4C4AA",13.6,13.9,13.1,13.9,38.8,299.1,186.24,98,112.86,37.7331996,NA,10,6,4,4,"AA",1952.439731,5657.268786,171,"389_388_4_29",0.859427793,0.999414227,4,29,16,23,388,0,0.88268336,2022-04-29,"16:23:00",2020-04-29 22:16:23,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.199020452,0.000101934,3.52e-05
"605",620,168,387,"10-P6S4C2AA-b",11.5,11.2,10.5,11.1,40.2,379.1,237.44,100,141.66,37.36744922,NA,10,6,4,2,"AA",1591.502696,3873.402708,172,"390_387_4_29",0.229426664,0.983724362,4,29,16,26,387,0,0.88258467,2022-04-29,"16:26:00",2020-04-29 22:16:26,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.06890636,4.33e-05,1.78e-05
"606",621,169,384,"10-P6S4C1AA",10.4,10.3,10.5,10.6,40.5,281.5,127.7,92,153.8,54.63587922,NA,10,6,4,1,"AA",1501.155198,3473.687468,173,"391_384_4_29",0.334883424,0.991057402,4,29,16,28,384,0,0.88258467,2022-04-29,"16:28:00",2020-04-29 22:16:28,"6_4",55813,4,5.375,5.5,4.75,3132,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.105741599,7.04e-05,3.04e-05
"607",622,170,394,"10-P6S4C4FS",8,8.8,9.2,7.3,38.8,259.4,99.47,70,159.93,61.6538165,NA,10,6,4,4,"FS",1123.641596,2112.038549,174,"392_394_4_29",0.419181333,0.997322256,4,29,16,30,394,0,0.88258467,2022-04-29,"16:30:00",2020-04-29 22:16:30,"6_4",55910,4,5.125,5.5,5,3074,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.15,11.661397,0.154232823,0.000137262,7.3e-05
"608",623,171,393,"10-P6S4C2FS-b",10.2,8.6,9.2,10.7,36.8,289.5,208.94,98,80.56,27.82728843,NA,10,6,4,2,"FS",1265.718043,2706.179431,175,"393_393_4_29",0.768854517,0.989419719,4,29,16,32,393,0,0.88258467,2022-04-29,"16:32:00",2020-04-29 22:16:32,"6_4",55814,4,5.375,5.4375,4.75,3130,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.265527867,0.000209784,9.81e-05
"609",624,172,390,"10-P6S4C1FS",12.3,13.5,13.1,12.1,38.1,589,366.27,99,222.73,37.81494058,NA,10,6,4,1,"FS",1781.506919,4864.691036,176,"394_390_4_29",0.659895516,0.948211937,4,29,16,34,390,0,0.88258467,2022-04-29,"16:34:00",2020-04-29 22:16:34,"6_4",55814,4,5.375,5.4375,4.75,3130,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.172967081,9.71e-05,3.56e-05
"610",625,173,385,"10-P6S4C1AA-b",11.2,11.6,11.4,11.7,40.1,378.9,214.71,97,164.19,43.33333333,NA,10,6,4,1,"AA",1652.442958,4147.112593,177,"395_385_4_29",0.363947601,0.991472703,4,29,16,36,385,0,0.88258467,2022-04-29,"16:36:00",2020-04-29 22:16:36,"6_4",55814,4,5.375,5.4375,4.75,3130,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.105466925,6.38e-05,2.54e-05
"611",626,174,386,"10-P6S4C2AA",12.5,12,12.5,12.2,39.5,409.5,257.63,97,151.87,37.08669109,NA,10,6,4,2,"AA",1763.993717,4693.529934,178,"396_386_4_29",0.200918178,0.913052628,4,29,16,37,386,0,0.88258467,2022-04-29,"16:37:00",2020-04-29 22:16:37,"6_4",55814,4,5.375,5.4375,4.75,3130,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.053989448,3.06e-05,1.15e-05
"612",627,175,389,"10-P6S4C4AA-b",10.1,10.1,9.6,9.7,39.6,174.2,87.77,97,86.43,49.61538462,NA,10,6,4,4,"AA",1381.796344,3033.433116,179,"397_389_4_29",0.33176313,0.99076778,4,29,16,40,389,0,0.88258467,2022-04-29,"16:40:00",2020-04-29 22:16:40,"6_4",55814,4,5.375,5.4375,4.75,3130,202,0,94206479,29,"TMS-94206479",6,4,"6_4",278.9,11.661397,0.11038911,7.99e-05,3.64e-05
"613",628,21,530,"01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,13.104,8.715,100,7.294,52.37724254,NA,1,6,4,1,"FS",293.0401765,93.64780086,20,"428_530+528_4_30",0.07995559,0.952745825,4,30,9,27,530,528,0.88278205,2022-04-30,"9:27:00",2020-04-30 22:09:27,"6_4",55881,4,5,6,6,3106,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.15,1.306706,0.003724563,1.27e-05,3.98e-05
"614",629,22,536,"01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,13.4045,8.65,100,4.7545,34.58046346,NA,1,6,4,2,"FS",304.684707,96.01806707,21,"429_536+538_4_30",0.041914663,0.950151943,4,30,9,29,536,538,0.88278205,2022-04-30,"9:29:00",2020-04-30 22:09:29,"6_4",55978,4,4.6875,6.625,8.875,3030,202,0,94206479,29,"TMS-94206479",6,4,"6_4",283.025,1.306706,0.001928896,6.33e-06,2.01e-05
"615",630,23,534,"01-P6S4C4FS-W",1.2,1.2,1.6,1.3,36.9,12.415,7.345,10,5.07,41.92330041,NA,1,6,4,4,"FS",335.5685734,106.3721674,22,"430_534+535_4_30",0.2362894,0.990951645,4,30,9,33,534,535,0.88268336,2022-04-30,"9:33:00",2020-04-30 22:09:33,"6_4",55882,4,5,6,6.125,3105,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.01088551,3.24e-05,0.000102334
"616",631,24,516,"01-P6S4C1AA-S",1.1,1,0.9,0.8,39.2,9.715,5.6,100,4.115,42.3532197,NA,1,6,4,1,"AA",271.6441106,74.09550993,23,"431_516+519_4_30",0.071972216,0.87470233,4,30,9,35,516,519,0.88278205,2022-04-30,"9:35:00",2020-04-30 22:09:35,"6_4",55882,4,5,6,6.125,3105,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0.003405194,1.25e-05,4.6e-05
"617",632,25,516,"01-P6S4C1AA-S",1.1,1,0.9,0.8,39.2,9.715,5.6,100,4.115,42.3532197,NA,1,6,4,1,"AA",271.6441106,74.09550993,24,"0_516+519_4_30",0,0.75,4,30,9,35,516,519,0.88278205,2022-04-30,"9:35:00",2020-04-30 22:09:35,"6_4",55882,4,5,6,6.125,3105,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0,0,0
"618",633,26,520,"01-P6S4C2AA-S",1.3,1.2,1,1.1,36.7,8.3885,5.455,100,2.9335,34.64713031,NA,1,6,4,2,"AA",274.2057416,73.8759257,25,"432_520+522_4_30",0,1,4,30,9,37,520,522,0.88278205,2022-04-30,"9:37:00",2020-04-30 22:09:37,"6_4",55882,4,5,6,6.125,3105,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.275,1.306706,0,0,0
"619",635,55,530,"01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,13.104,8.715,100,7.294,52.37724254,NA,1,6,4,1,"FS",293.0401765,93.64780086,69,"473_530+528_4_30",0.117947348,0.930999715,4,30,12,38,530,528,0.88258467,2022-04-30,"12:38:00",2020-04-30 22:12:38,"6_4",55894,4,5.0625,6.125,6.25,3090,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.4,1.306706,0.005488202,1.87e-05,5.86e-05
"620",636,56,536,"01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,13.4045,8.65,100,4.7545,34.58046346,NA,1,6,4,2,"FS",304.684707,96.01806707,70,"474_536+538_4_30",0.245660476,0.992506776,4,30,12,40,536,538,0.88258467,2022-04-30,"12:40:00",2020-04-30 22:12:40,"6_4",55894,4,5.0625,6.125,6.25,3090,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.4,1.306706,0.01140848,3.74e-05,0.000118816
"621",637,57,534,"01-P6S4C4FS-W",1.2,1.2,1.6,1.3,36.9,12.415,7.345,10,5.07,41.92330041,NA,1,6,4,4,"FS",335.5685734,106.3721674,71,"475_534+535_4_30",0.061389805,0.816222846,4,30,12,42,534,535,0.88258467,2022-04-30,"12:42:00",2020-04-30 22:12:42,"6_4",55894,4,5.0625,6.125,6.25,3090,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.4,1.306706,0.002826563,8.42e-06,2.66e-05
"622",638,58,516,"01-P6S4C1AA-S",1.1,1,0.9,0.8,39.2,9.715,5.6,100,4.115,42.3532197,NA,1,6,4,1,"AA",271.6441106,74.09550993,72,"476_516+519_4_30",0.134208027,0.979929575,4,30,12,44,516,519,0.88258467,2022-04-30,"12:44:00",2020-04-30 22:12:44,"6_4",55894,4,5.0625,6.125,6.25,3090,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.4,1.306706,0.006345483,2.34e-05,8.56e-05
"623",639,59,520,"01-P6S4C2AA-S",1.3,1.2,1,1.1,36.7,8.3885,5.455,100,2.9335,34.64713031,NA,1,6,4,2,"AA",274.2057416,73.8759257,73,"477_520+522_4_30",0.129276415,0.9757471,4,30,12,46,520,522,0.88258467,2022-04-30,"12:46:00",2020-04-30 22:12:46,"6_4",55895,4,5.125,6.1875,6.5625,3089,202,0,94206479,29,"TMS-94206479",6,4,"6_4",280.7125,1.306706,0.006106594,2.23e-05,8.27e-05
"624",640,90,530,"01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,13.104,8.715,100,7.294,52.37724254,NA,1,6,4,1,"FS",293.0401765,93.64780086,126,"530_530+528_4_30",0.14128893,0.944189929,4,30,15,27,530,528,0.88179515,2022-04-30,"15:27:00",2020-04-30 22:15:27,"6_4",55905,4,5.125,5.875,5.75,3079,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.006580161,2.25e-05,7.03e-05
"625",641,92,530,"01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,13.104,8.715,100,7.294,52.37724254,NA,1,6,4,1,"FS",293.0401765,93.64780086,127,"0_530+528_4_30",0,0.087130842,4,30,15,28,530,528,0.88179515,2022-04-30,"15:28:00",2020-04-30 22:15:28,"6_4",55905,4,5.125,5.875,5.75,3079,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0,0,0
"626",642,93,536,"01-P6S4C2FS-S",1.3,1.4,1,1.1,37.6,13.4045,8.65,100,4.7545,34.58046346,NA,1,6,4,2,"FS",304.684707,96.01806707,128,"531_536+538_4_30",0.080880364,0.876890572,4,30,15,29,536,538,0.88169646,2022-04-30,"15:29:00",2020-04-30 22:15:29,"6_4",55905,4,5.125,5.875,5.75,3079,202,0,94206479,29,"TMS-94206479",6,4,"6_4",279.9,1.306706,0.00375901,1.23e-05,3.91e-05
